title,price,offer,category,site
"Soundcore Soundcore K20i by Anker, Semi-in-Ear Earbuds, Bluetooth Wireless, 36H Playtime, Fast Charge, Clear Sound, Comfortable Fit, ENC 2-Mic Clear Calls, Custom EQ, IPX5, Bluetooth 5.3, App Control Black",721,54%,audio,noon
Soundcore Anker Soundcore Pyro Mini Portable Bluetooth Speaker Black,820,N/A,audio,noon
"Oraimo SpaceBuds Z Active Noise Cancelling Bluetooth Earphones, Sound360 Spatial Audio True Wireless Earbuds,4 Mics for AI Clear Calls,38H Playtime,Dual Device Connectivity, Customization via App Black","1,008",15%,audio,noon
Generic AirPods 3 Compatible with Android iPhone White,339,N/A,audio,noon
"HUAWEI FreeBuds SE 2 In-ear Earphones, Wireless Bluetooth 5.3, 40-Hour Battery Life, 3 Hours of Music Playback on a 10-Minute Charge, Compact and Comfortable, IP54 Dust and Splash-Resistance Ceramic White","1,609",26%,audio,noon
OPPO Enco Buds2 The Rhythm Never Stops Moonlight,775,N/A,audio,noon
"Soundcore Liberty 4 NC Earbuds, 98.5 Percent Noise Reduction, Adaptive Cancelling To Ears And Environment, Hi-Res Sound, 50H Battery, Wireless Charging, Bluetooth 5.3 Black","3,294",19%,audio,noon
"Apple AirPods Pro 2 Wireless Earbuds, Bluetooth Headphones, Active Noise Cancellation, Hearing Aid Feature, Transparency, Personalized Spatial Audio, High-Fidelity Sound, H2 Chip, USB-C Charging White","10,999",18%,audio,noon
"Soundcore Soundcore A30i by Anker, Noise Cancelling Earbuds, Lipstick-Shaped Stylish Design, Tiny, Lightweight Comfort, Smart Noise Cancelling, Clear Sound, 24H Playtime, IP54, Wireless Earbuds, Bluetooth 5.4 Black","1,290",48%,audio,noon
"ITEL Itel T11 - Wireless Airpods with 40H Playtime, Quad Mic ENC, IPX5, 10MM Bass Boost Drivers, BT Version 5.3, Fast Charging - Type C Multicolour",572,28%,audio,noon
"Apple AirPods 4 ANC Wireless Earbuds, Bluetooth Headphones, with Active Noise Cancellation, Adaptive Audio, Transparency Mode, Personalized Spatial Audio, USB-C Charging Case, Wireless Charging, H2 Chip White","9,200",5%,audio,noon
"Soundcore Life U2i Bluetooth Neckband Headphones with 24 H Playtime, 10 mm Drivers, Crystal-Clear Calls with CVC 8.0, USB-C Fast Charging, Foldable & Lightweight Build, IPX5 Waterproof Black",742,N/A,audio,noon
