title,price,offer,category,site
DELL P Series 24-Inch Screen Led Lit Monitor (P2419H) Black,"4,900",72% Off,monitor-accessories,noon
"DELL SE2222H Monitor With 21.5 Inch FHD (1920 x 1080) VA Display, Response Time 12 ms, Refresh Rate 60 Hz With HDMI 1.4 (HDCP 1.4)/VGA Connectivity Black","3,899",N/A,monitor-accessories,noon
"DELL E2723H 27"" Inch Full HD (1920x1080) Monitor, 60Hz, VA, 5ms, DisplayPort & VGA Black","5,399",N/A,monitor-accessories,noon
"DELL 20 Inch HD LED Monitor, 60Hz, VGA, DisplayPort,  E2020H Black","3,299",N/A,monitor-accessories,noon
"DELL E2016HV 19.5-Inch HD LED Display Monitor, VESA Mountable Black","3,000",9% Off,monitor-accessories,noon
"Philips 26.5 "" QD OLED 360HZ QHD 2H1DP, USB-Hubx2, HDR 400, HAS, SPK White","45,555",N/A,monitor-accessories,noon
DELL 20-Inch HD Monitor Black,"3,000",N/A,monitor-accessories,noon
HP 21.5-Inch P22va G4 FHD LED Monitor Black,"3,899",N/A,monitor-accessories,noon
"Samsung Odyssey g6 27 Inch Curved (1000R) Smart Gaming Monitor With 2K QHD 2560 × 1440 Resolution & 240hz Refresh Rate 1ms GTG, HDMI 2.1, Wi-Fi, HDR600, FreeSync Premium Pro,  Speaker, Gaming Hub Black","36,225",N/A,monitor-accessories,noon
SMILEE Foldable Aluminum Laptop Stand Silver,197.70,51% Off,monitor-accessories,noon
"Philips 27-inch Full HD Evnia 3000 Gaming Monitor, HDR 10, Fast IPS Panel Type, 180Hz Refresh Rate, 0.5ms Response Time, Adaptive Sync Technology, gaming console support, Built-In Stereo Speakers Black","8,599",38% Off,monitor-accessories,noon
Generic Aluminium Foldable Stand Notebook Support Laptop Base Macbook Pro Holder Adjustable Bracket grey,174.70,N/A,monitor-accessories,noon
"Samsung 32 inch M8 4K UHD Flat Monitor, With Smart TV Experience and Camera, Max 60Hz Refresh Rate, 4ms Gtg Response Time, 16:9 Aspect Ratio, HDR10, IoT Hub, USB-C, Micro HDMI, LS32BM80PUMXU Daylight Sunset Pink","54,300",N/A,monitor-accessories,noon
"DELL DELL E2222H 21.45"" FHD VA Monitor, LED-backlit LCD Anti-glare Display, 5 ms (GtoG) Response Time, 16.7 Million Colors, Adjustable Tilt, VESA 100 x 100mm, VGA, DisplayPort, Black","4,199",N/A,monitor-accessories,noon
"Samsung 32 Inch FHD Smart Monitor M5 With HDMI, USB Hub, 4ms, Ultrawide Game View, Adaptive Sound, Wifi5, Bluetooth, 32CM50 White","29,225",N/A,monitor-accessories,noon
"Samsung 27 Inch View Finity S6 QHD Monitor With IPS Panel Ergonomic Design Border Less Screen 75Hz Refresh Rate AMD Free Sync, LS27B610EQMXUE Black","26,225",N/A,monitor-accessories,noon
"Samsung 27"" Inch Odyssey G6 G60SD Series OLED (2560x1440) QHD With Response Time Upto 1ms, Refresh Rate 360Hz & AMD FreeSync Premium Pro | Anti-Glare | Sleek Metal Design | Gaming Monitor Silver","88,575",N/A,monitor-accessories,noon
"Samsung 32 inch M80D Smart Monitor, 4K UHD VA Display, 60Hz Refresh Rate, 4ms (GtG) Response Time, Wi-Fi 5 & BT 5.2 Connectivity, Built-In Speaker, Tizen Operating System | LS32DM801UMXUE White","51,475",N/A,monitor-accessories,noon
"HP 9TT53AS#ABU Monitor With 21.5 Inch Vesa VGA Full HD (1920x1080) LED, Response Time 5 ms, Refresh Rate 75 Hz Black","2,750",N/A,monitor-accessories,noon
"Samsung LU32J590UQRXXU 34-Inch UHD Flat Monitor 4ms, 60Hz Refresh Rate black","32,125",N/A,monitor-accessories,noon
Xiaomi 24 inch Monitor A24i |1080P | 100Hz Refresh Rate | HDMI 2.0+DP 1.4 Port | IPS Hard Screen | 7.5mm Ultra-Slim Body Black,"10,725",N/A,monitor-accessories,noon
HP E27m G4 QHD USB-C Conferencing Monitor QHD 2560 x 1440 27 Inch Anti-Glare Camera 5MP Microphone Echo Cancelling 2 Speakers IPS Height Adjust Tilt Swivel Pivot 3 Years Warranty Black,"8,750",18% Off,monitor-accessories,noon
"Xiaomi 27 Inch G27i Gaming Monitor Fast IPS Narrow bezel, 1ms GTG 165hz, FreeSync, 99% sRGB color, 178 viewing angle, Blue light filter (eye protection), Tilt (Forward/Backward), DP port ×1, HDMI 2.0 port ×1, Audio port ×1, DC IN cable port ×1 Black","8,499",5% Off,monitor-accessories,noon
"Samsung 27 inch M5 M50D Smart Monitor FHD VA Display, 60Hz Refresh Rate, 4ms (GtG) Response Time, Wi-Fi & Bluetooth Connectivity, Built-In Speakers, HDR10, 1B Color Support | LS27DM500EMXUE black","23,225",N/A,monitor-accessories,noon
"Samsung 32 inch M5 M50D Smart Monitor, FHD VA Display, 60Hz Refresh Rate, 4ms (GtG) Response Time, Wi-Fi & Bluetooth Connectivity, Built-In Speakers, HDR10, 1B Color Support | LS32DM500EMXUE black","26,125",N/A,monitor-accessories,noon
"Samsung 27 inch ViewFinity S9 5K QLED Matte display with Detachable Webcam Compatible with Mac Smart TV App, Bixby, Thunderbolt™ 4, Ergonomic Design, Color Support 1B Silver","86,750",N/A,monitor-accessories,noon
"Samsung 55 Inch Odyssey Ark 4K UHD 165Hz 1ms Quantum Mini-LED, 1000R curvature, Quantum Matrix Technology, Sound Dome Technology, Curved Gaming Monitor Black","131,175",N/A,monitor-accessories,noon
"Samsung 32"" Inch Curved Gaming Monitor With QHD Resolution (2560x1440) Display | VA | Response Time Upto 1ms | 240hz Refresh Rate & AMD FreeSync Premium Pro Black","45,125",N/A,monitor-accessories,noon
"Samsung 32 Inch 4K UHD Business monitor, 1B Colors, 60hz, 4ms, Dual monitor, laptop monitor, monitor stand/riser/mount compliant, AMD FreeSync, Gaming, HDMI, DP, Black black","29,475",N/A,monitor-accessories,noon
"Samsung 24 Inch IPS FHD Essential Monitor, 75hz Borderless Design, AMD FreeSync S3 S31C LS24C310 Black","11,000",N/A,monitor-accessories,noon
"Samsung 34 Inch UHD Flat Monitor 4ms, 60Hz Refresh Rate LU32J590UQRXXU Black","33,500",N/A,monitor-accessories,noon
"Samsung 32 inch M7 M70D Smart Monitor 4K UHD VA Display, 60Hz Refresh Rate, 4ms (GtG) Response Time, WiFi 5 & BT 5.2 Connectivity, Built-In Speakers, Tizen Operating System | LS32DM702UMXUE Black","34,475",N/A,monitor-accessories,noon
Samsung Odyssey Neo G8 LS32BG850NUXEN 32´´ UHD IPS LED 240Hz Curved Gaming Monitor Black/White,"111,250",N/A,monitor-accessories,noon
"Samsung 27 inch Smart Monitor 27CM501 FHD Flat Monitor With Smart TV experience, Remote & Speaker | Wireless & Wired Mobile, Laptop & PC Connectivity with WIFI, Bluetooth, LS27CM501EMXUE White","23,975",N/A,monitor-accessories,noon
"Samsung 24 inch Odyssey G3 G30D Gaming Monitor (1920x1080) FHD With 180Hz Refresh Rate, 1ms Response Time, Virtual Aim point, Black Equalizer, Eye Saver Mode, 3 side borderless, x2 HDMI & AMD FreeSync, HAS(Tilt, Swivel, Pivot) | LS24DG302EMXUE Black","13,875",N/A,monitor-accessories,noon
"Samsung 49"" Inch Odyssey OLED UltraWide 240Hz 0.03ms Gaming Monitor, Gaming Hub, Tizen, 1800R, FreeSync Premium Pro, Adaptive-Sync, Remote Access, Bixby, Game Bar 2.0 & Adaptive Sound Pro (5W x 2ch) G9 G95SC Silver","132,725",N/A,monitor-accessories,noon
"Samsung 27 inch Odyssey G5 CG510, QHD Flat Gaming Monitor, 165Hz Refresh Rate & 1ms Response Time, AMD FreeSync Premium, Adjustable screen (Tilt, Swivel, Pivot) - LS27CG510EMXUE Black","24,250",N/A,monitor-accessories,noon
"Samsung 49 inch Odyssey G9 Dual QHD Gaming Monitor G9G95C with 1ms Response Time & 240Hz Refresh Rate, 1000R curved screen, AMD FreeSync Premium Pro -  LS49CG954EMXUE Black","135,750",N/A,monitor-accessories,noon
"Samsung 27 inch ViewFinity S8 4K UHD Monitor with DCI-P3 98%, HDR & USB Type-C, 5ms Response Time, DCI-P3 98%, 1.07B Color Support, VESA DisplayHDR 400, IPS Panel | LS27B800PXMXUE Black","34,325",N/A,monitor-accessories,noon
"Samsung 32"" inch Odyssey Flat Gaming Monitor G8 G80SD with Resolution 3840x2160 I UHD I 240Hz, OLED, Response Time Upto 1ms, HDMI 2.1 & AMD FreeSync Premium Silver","115,225",N/A,monitor-accessories,noon
"Samsung 32- inch Odyssey Neo G8 4K UHD 240Hz 1ms G-Sync 1000R Curved Gaming Monitor, Quantum HDR2000, AMD FreeSync Premium Pro, Matte Display, Ultrawide Game View, DisplayPort, HDMI LS32BG850NMXUE Black","73,625",N/A,monitor-accessories,noon
"Samsung 22 Inch IPS FHD Essential Monitor, 75hz Borderless Design, AMD FreeSync S3 S31C LS22C310 Black","10,475",N/A,monitor-accessories,noon
"Samsung 25 inch Odyssey 240hz refresh rate Gaming monitor with IPS and 1ms GTG, UltraWide Gaming View (21:9), Auto Source Switch+,Virtual AIM Point ,Ergonomic stand (Tilt,Swivel,Pivot, Height), G-Sync Compatible, FreeSync Premium, 2xHDMI 2.0 Black","17,475",N/A,monitor-accessories,noon
"Samsung 24 Inch Essential Curved Monitor, 75Hz AMD FreeSync, Gaming Compatible, S3 S36C LS24C360 Black","11,625",N/A,monitor-accessories,noon
"Samsung 27 inch Odyssey G3 G30D Gaming Monitor (1920x1080) FHD With 180Hz Refresh Rate, 1ms Response Time, Virtual Aim point, Black Equalizer, Eye Saver Mode, 3 side borderless, x2 HDMI & AMD FreeSync, HAS(Tilt, Swivel, Pivot) | LS27DG302EMXUE Black","19,225",N/A,monitor-accessories,noon
"Samsung 27 inch S7 ViewFinity Monitor 4K UHD Display, 60Hz Refresh Rate, 5ms Response Time, Flat, Flicker Free, Adaptive Picture, Eye Saver Mode, Auto Source Switch | LS27D706EAMXUE Black","28,975",N/A,monitor-accessories,noon
"Samsung 27-inch Smart Monitor 27BM500 FHD Flat Monitor with Smart TV experience, Remote & Speaker | Wireless & Wired Mobile, Laptop & PC Connectivity with WIFI, Bluetooth, LS27BM500EMXUE black","25,725",N/A,monitor-accessories,noon
"Samsung 27 inch Smart Monitor 27CM501 FHD Flat Monitor with Smart TV experience, Remote & Speaker | Wireless & Wired Mobile, Laptop & PC Connectivity with WIFI, Bluetooth, LS27CM501EMXUE / LS27BM501EMXUE White","26,475",N/A,monitor-accessories,noon
"Samsung 32 Inch Odyssey G5 Flat QHD Gaming Monitor 1MS 165Hz, HDR 10, AMD Freesync Premium, Height adjustable, LS32CG510 Black","30,475",N/A,monitor-accessories,noon
"ASUS TUF Gaming VG249Q3A 23.8"" Full HD (1920x1080) IPS Gaming Monitor, 180Hz Refresh Rate, 1ms Response Time, Extreme Low Motion Blur (ELMB), FreeSync Premium, 99% sRGB, Shadow Boost, Flicker-Free, Tilt Adjustable, DisplayPort & HDMI, 2x2W Speakers, 90LM09B0-B01170 Black","8,050",N/A,monitor-accessories,noon
"Samsung 32 Inch M8 4K UHD Flat Monitor, With Smart TV Experience And Camera, Max 60Hz Refresh Rate, 4Ms Gtg Response Time, 16:9 Aspect Ratio, HDR10, IoT Hub, USB-C, Micro HDMI Daylight Blue","50,950",N/A,monitor-accessories,noon
"Samsung 43 inch 4K M7 UHD M70D Smart Monitor, 60Hz Refresh Rate, 4ms (GtG) Response Time, WiFi 5 & BT 5.2 Connectivity, Built-In Speakers, Tizen Operating System | LS43DM702UMXUE black","41,325",N/A,monitor-accessories,noon
"Samsung 32 Inch LS32C390 Curved Monitor With 1000R Curvature, 75Hz 4ms Response Time, Built-in Speaker, AMD FreeSync, LS32C390EAMXUE Black","33,925",N/A,monitor-accessories,noon
Generic ELTERAZONE 17-27 Inch Gas Strut Dual Two 2 Screen Monitor Bracket TV Mount Desk Table Top Stand F160,"4,350",N/A,monitor-accessories,noon
DELL 24 Inch Full HD IPS Ultra Thin Bezel LED Monitor Refresh Rate 75 Hz With Flicker Free Screen And Comfort View Silver,"10,850",N/A,monitor-accessories,noon
DELL 24 Inch Full HD IPS Ultra Thin Bezel LED Monitor Refresh Rate 75 Hz With Flicker Free Screen And Comfort View Silver,"10,850",N/A,monitor-accessories,noon
DELL 24-Inch Monitor – S2421HN Black,"10,850",9% Off,monitor-accessories,noon
DELL 23.8-Inch WQHD Backlit Monitor Black,"6,000",20% Off,monitor-accessories,noon
Generic 17-27 inch Dual Gas Spring Table Top TV Mount F160,"4,350",N/A,monitor-accessories,noon
"DELL S2422HG 23.6 Inch Full HD (1920x1080) 1500R Curved Gaming Monitor, 165Hz, VA, 1ms MPRT, AMD FreeSync Premium, 99% sRGB, DisplayPort, 2x HDMI, 3 Year Warranty Black","21,500",6% Off,monitor-accessories,noon
"Samsung S65TC ViewFinity S6 Monitor, 34"" VA UWQHD Display, 100Hz Refresh Rate, 5ms Response Time, 1000R Curvature, Built-In Speaker, KVM Switch, FreeSync Technology, LS34C650TAMXUE White","55,475",N/A,monitor-accessories,noon
"Samsung 34 inch ViewFinity Ultra WQHD 100hz Monitor, 5ms , 5MP IR Camera, In Build Speaker, Eye Saver Mode, FreeSync, KVM Switch,  S6 S65VC Monitor Black","53,225",N/A,monitor-accessories,noon
"Samsung 32 inch ViewFinity 4K UHD S8 Monitor, 60Hz Resolution, 5ms Response Time, 1.07b Color Support, 90W USB-C Charging Power, Has stand, LAN, KVM, SPK LS32D806UAMXUE Black","39,225",N/A,monitor-accessories,noon
"Samsung Odyssey OLED G9 G93SC 49"" Gaming Monitor with Electrifying Speed 0.03ms GTG response time & 240Hz Refresh rate, Curved 49"" screen, AMD FreeSync Premium Pro. (New Launch) - LS49CG934SMXUE Silver","139,225",N/A,monitor-accessories,noon
"Samsung Odyssey G8 34-Inch Ultra-Wide OLED Smart Gaming Monitor – 175Hz, UWQHD, FreeSync Pro , 0.03ms Response silver","121,425",N/A,monitor-accessories,noon
Samsung 34 inch S65UC Ultra-Wide WQHD High Resolution Professional Monitor With 1000R Curved Screen And USB-C Black,"46,475",N/A,monitor-accessories,noon
"Samsung 32 inch S7 ViewFinity Monitor 4K UHD Display, 60Hz Refresh Rate, 5ms Response Time, Flat, Flicker Free, Adaptive Picture, Eye Saver Mode, Auto Source Switch | LS32D706EAMXUE Black","31,475",N/A,monitor-accessories,noon
GENELEC Monitor SAM 8341A dark grey (PAIR),"148,570",N/A,monitor-accessories,noon
