name,price,Original Price,category,site
"HP Spectre x360 Laptop (14-ef2008ne), CPU: Core i7-1355U, 16GB DDR4 on-board Graphics Card: Intel Iris Xe, VRAM: Shared, Display: Touch/13.5 3k2k OLED 400 nits ultraslim, 1TB, Windows 11","95,800..00",N/A,Laptops,amazon
"Dell Vostro 3520 Laptop - 12th Intel Core i5-1235U 10-Cores, 16GB RAM, 512GB SSD, Intel UHD Graphics, 15.6"" FHD (1920 x 1080) 120Hz 250 nits Anti-Glare, FingerPrint, Ubuntu - Carbon Black","23,141..00",N/A,Laptops,amazon
"Lenovo LOQ 15IAX9 Gaming Laptop- Intel Core i5-12450HX, AI Chip: LA1, 4GB GDDR6 NVIDIA GeForce RTX2050, 8GB DDR5 RAM, 512GB SSD, 15.6"" FHD (1920x1080) IPS 100% sRGB 144Hz, RGB Mouse, 2 Years Warranty","32,333..00",N/A,Laptops,amazon
"ASUS Vivobook S 14 Flip, AMD Ryzen 5 7530U, 8GB DDR4 on board AMD Radeon Graphics, 15.6"" (1920 x 1200) 16:10 IPS 300 Nits, 512GB SSD, Windows 11 (TN3402YA-LZ005W) 1 Year Perfect Warranty by ASUS","28,657..80","EGP 30,860.00",Laptops,amazon
"Lenovo Ideapad 1 15IGL7 Laptop - Intel Celeron N4020-8GB - 256GB SSD - Intel UHD Integrated Graphics - 15.6"" FHD - Blue","13,565..45",N/A,Laptops,amazon
ASUS TUF A15 2024 FA506NCR- HN007W- Ryzen 7-7435HS- 8GB DDR5-512GB SSD- RTX 3050 4GB- 15.6- FHD- 144Hz - Win 11-90NR0JV7-M001T0,"36,830..90",N/A,Laptops,amazon
"Lenovo LOQ 15IRX9 Gaming Laptop - 13th Intel Core i7-13650HX 14 Cores, AI Chip: LA1, NVIDIA GeForce RTX 4050 6GB GDDR6 Graphics, 16GB DDR5 RAM, 512GB SSD, 15.6"" FHD (1920x1080) IPS 300nits 144Hz grey","51,999..00",N/A,Laptops,amazon
"DELL G15 5530 Gaming Laptop - 13th Intel Core i5-13450HX, 16GB DDR5-4800 MHz RAM, 512GB SSD, NVIDIA GeForce RTX 3050 6GB GDDR6 Graphics, 15.6"" FHD (1920x1080) 120Hz, 4Z RGB Backlit Keyboard, Ubuntu","45,557..00",N/A,Laptops,amazon
"Lenovo Legion 5 15ACH6 Gaming Laptop - Ryzen 5-5600H, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3050 Ti 4GB GDDR6 Graphics, 15.6"" FHD (1920x1080) IPS 120Hz, Backlit Keyboard, WIN 11","39,878..00","EGP 40,999.00",Laptops,amazon
"HP Victus Gaming Laptop (16-r0001ne), CPU: Core i7-13700H, 16GB DDR5 2DM 5200 Graphics Card: NVIDIA GeForce RTX 3050, VRAM: 6GB, Display: 16.1 FHD Antiglare IPS 250 nits 144Hz flat, 512GB, Windows 11","51,027..00",N/A,Laptops,amazon
Lenovo IdeaPad Slim 3 15IRH8 (83EM007VED)- Core i7 13620H 10 Cores- 16GB DDR5 4800-512GB SSD- 15.6 FHD- WIN 11- BAG- 2Y Warranty- Arctic Grey,N/A,N/A,Laptops,amazon
"HP 15s-eq2383nia Laptop - Ryzen 3 5300U 4-Cores, 8GB RAM, 512GB SSD, AMD Radeon Graphics, 15.6"" FHD (1920 x 1080) micro-edge anti-glare 250 nits, DOS - Jet Black","16,999..00","EGP 17,462.00",Laptops,amazon
"Lenovo LOQ 15IAX9E (Essential) Gaming - Intel Core i5-12450HX, NVIDIA GeForce RTX 2050 4GB GDDR6 Graphics, 16GB DDR5 RAM, 512GB SSD, 15.6"" FHD (1920x1080) IPS 300nits 100% sRGB 144Hz, Mouse//2 Years//","33,836..00",N/A,Laptops,amazon
LENOVO IdeaPad Slim 3 15IRH8 Core i5-13420H 8 Cores- 16GB DDR5 4800-512GB SSD-Intel® UHD Graphics- 15.6 FHD- DOS- 2Y Warranty- Grey- BAG (83EM00D5ED),"27,552..00",N/A,Laptops,amazon
"HP Victus Gaming Laptop (15-fb0032ne), CPU: Ryzen 7-5800H , 16GB DDR4 2DM 3200 Graphics Card: Nvidia GeForce RTX 3050 , VRAM: 4GB, Display: 15.6 FHD IPS 250 nits 144Hz Narrow Border, 1TB, Windows 11","61,600..00",N/A,Laptops,amazon
"HP Envy 16-h1023dx Laptop - 13th Intel Core i9-13900H, NVIDIA GeForce RTX 4060 8GB GDDR6 Graphics, 16GB DDR5-5200 RAM, 1TB SSD, 16"" WQXGA (2560x1600) Multi Touch 120Hz 400 nits, Backlit, Windows 11","86,241..76",N/A,Laptops,amazon
"Apple 2022 MacBook Air laptop with M2 chip: 13.6-inch Liquid Retina display, 8GB RAM, 256GB SSD storage, 1080p FaceTime HD camera. Works with iPhone and iPad; Space Grey; English","54,499..00",N/A,Laptops,amazon
"Lenovo ThinkPad E14 G4 21E3005DGE 14"" Full HD i5-1235U 16Go / GB/512GB Win11 Pro","42,908..00",N/A,Laptops,amazon
"HP Envy 16-h1023dx Laptop - 13th Intel Core i9-13900H, NVIDIA GeForce RTX 4060 8GB GDDR6 Graphics, 16GB DDR5-5200 RAM, 1TB SSD, 16"" WQXGA (2560x1600) Multi Touch 120Hz 400 nits, Backlit, Windows 11","116,490..00",N/A,Laptops,amazon
"Dell Inspiron 3520 Laptop - 12th Intel Core i7-1255U 10-Cores, 8GB RAM, 512GB SSD, Intel UHD Graphics, 15.6"" FHD (1920 x 1080) 120Hz 250 nits Anti-Glare, FingerPrint, Windows 11 - Carbon Black","29,667..00",N/A,Laptops,amazon
"HP Laptop 15s (15s-fq5047ne), CPU: Core i3-1215U, 4GB DDR4 1DM 3200 Graphics Card: Intel UHD Graphics - UMA, VRAM: Shared, Display: 15.6 FHD SVA 250 nits Narrow Border, 256GB, Windows 11","16,600..00","EGP 18,500.00",Laptops,amazon
"MSI Thin 15 B13UC|i7-13620H| RTX 3050 4GB| 16GB RAM DDR4 3200Mhz | 512GB NVMe Gen4x4| 15.6"" IPS FHD 144Hz 45% NTSC Display| Blue Backlit Gaming Keyboard| DOS| Cosmos Gray| 2 Years Local Warranty","39,005..00",N/A,Laptops,amazon
"HP EliteBook 830 G7 13"" Laptop, Intel Core i7-10th Gen, 16GB RAM, 256GB SSD, Win11 Pro (Refurbished)","24,000..00",N/A,Laptops,amazon
"Apple MacBook Air laptop with M2 chip: 13.6-inch Liquid Retina display, 16GB RAM, 256GB SSD storage, backlit keyboard, 1080p FaceTime HD camera. Works with iPhone and iPad; Midnight","55,999..00",N/A,Laptops,amazon
ASUS TUF Gaming A15 FA506NFR-HN007W Gaming Laptop AMD R7 7435HS 8GB RAM 512GB SSD RTX 2050 4GB 15.6” FHD 144Hz Win11 Graphite Black - 90NR0JU7-M000R0,"31,698..98","EGP 33,370.00",Laptops,amazon
"Lenovo IdePad Slim 3, AMD Ryzen 5 7520U, 8GB Soldered LPDDR5-5500, 15.6"" FHD (1920x1080) IPS 300nits Anti-glare, 512GB SSD, Windows 11 Home(82XQ00BNED) 2 Years Local Warranty by Lenovo","21,219..15","EGP 25,999.00",Laptops,amazon
"Dell Latitude 3420 bussiness Laptop - Intel Core i5-1135G7 Quad Core up to 4.2GHz 8MB Smart Cache, 8GB RAM, 256G SSD, 14"" FHD (1920X1080) 250nits Anti-glare, Intel Iris Xe Graphics, FingerPrint, Black","24,644..07","EGP 26,464.00",Laptops,amazon
"HP Laptop 15-fd0054ne - Intel Core i5-1334U 13th Generation, 8GB RAM, 512GB SSD, Integrated Intel Iris Xe Graphics, 15.6"" FHD (1920x1080) anti-glare 250nits, backlit, DOS - natural silver","25,921..00",N/A,Laptops,amazon
"ASUS TUF Gaming A15, CPU: R7-7735HS, 16GB RAM Graphics Card: RTX™ 4050 , VRAM: 6GB GDDR6, Display: 15.6-inch FHD 16:9 144Hz, 512GB SSD, Windows 11 (FA507NU-LP045W)","50,999..00",N/A,Laptops,amazon
"ASUS Vivobook 15|Intel Core i7-1355U|16GB DDR4|Intel Iris Xe Graphics|15.6"" FHD (1920 x 1080) 16:9 aspect ratio 250 Nits 60HZ Referesh Rate|512GB SSD|Free Dos (X1504VA-NJ1007)1 Year Perfect Warranty","27,999..00","EGP 30,210.00",Laptops,amazon
"Lenovo LOQ 15ARP9 Gaming Laptop - Ryzen 5 7235HS, AI Chip: LA1, NVIDIA GeForce RTX 3050 6GB GDDR6 Graphics, 12GB DDR5 RAM, 512GB SSD, 15.6"" FHD (1920x1080) IPS 300nits 100% sRGB 144Hz G-SYNC, Win 11","38,126..00",N/A,Laptops,amazon
"Lenovo IdeaPad Flex 5 2n1 Laptop - Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Intel Iris Xe Graphics, 14"" FHD (1920x1080) IPS 250nits 10-point Multi-touch, FingerPrint, Windows 11 + Lenovo Digital Pen","33,352..00",N/A,Laptops,amazon
HP LAP 15-fd0343nia i7-1355U 8GB 512GB SSD Intel® Iris® Xᵉ Graphics 15.6 FHD DOS GOLD,"29,151..00",N/A,Laptops,amazon
"ASUS TUF Gaming F15, Intel Core i7-13620H, 8GB DDR5-4800 * 2, NVIDIA GeForce RTX 4060, 8GB GDDR6, 15.6"" (1920 x 1080) 16:10 144HZ, 1TB SSD, Windows 11 (FX507VV-LP156W) 1 Year Perfect Warranty by ASUS","59,900..00",N/A,Laptops,amazon
MSI Cyborg 15 A13VF - Intel® Core™ i7-13620H Processor Nvidia RTX 4060-8GB GDDR6 Graphics - 16GB DDR5-512 GB SSD - 15.6-Inch FHD Screen - Translucent Black - Local Warranty,"50,150..00",N/A,Laptops,amazon
"HP ProBook 450 G10 (859W0EA) Laptop - Intel Core i5-1335U, 8GB RAM, 512GB SSD, Nvidia Geforce RTX2050 4GB GDDR6 Graphics, 15.6"" FHD (1920x1080) IPS 250 nits, FingerPrint, Backlit, Pike silver aluminum","36,011..00",N/A,Laptops,amazon
"Lenovo Thinkpad E14 Gen5 14"" WUXGA Laptop - Intel Core i7-1355U, 24GB RAM (16GB + 8GB Soldered), 512GB SSD, Windows 11 Pro - Black (21JKCTO1WWCA1)","58,042..00",N/A,Laptops,amazon
"HP 255 G8 Laptop - AMD Ryzen 5 5500U up to 4.0 GHz 8 MB cache 6 cores, 8GB RAM, 256GB SSD, AMD Radeon Graphics, 15.6"" FHD (1920X1080) 250 nits Antiglare, Dos - Silver","20,120..00",N/A,Laptops,amazon
"HP 250 G10 (725G9EA) Laptop - 13th Intel core i7-1355U 10 Cores, 16GB RAM, 512GB SSD, Intel Iris X Graphics, 15.6"" FHD (1920X1080) anti-glare 250 nits, Dos - Turbo silver","34,440..00",N/A,Laptops,amazon
"HP Envy X360 2-in-1 - Intel core i5-1335U 10-cores, 16GB, 512GB SSD, Intel Iris Xe Graphics, 15.6"" FHD (1920X1080) IPS MuliTouch, FingerPrint, Backlit, Windows11, Mineral silver aluminum","40,965..00",N/A,Laptops,amazon
"Lenovo V14 82C6006GED - AMD 3020E, 4GB RAM, 1TB HDD, AMD Radeon Graphics, 14 Inch HD 220nits Anti-glare, Dos - Iron Grey","11,449..00",N/A,Laptops,amazon
"Dell Vostro 3520 Laptop - 12th Intel Core i7-1255U 10-Cores, 16GB RAM, 512GB SSD, NVIDIA GeForce MX550 with 2GB GDDR6 Graphics, 15.6"" FHD (1920 x 1080) 120Hz 250 nits Anti-Glare, Ubuntu -Carbon Black","47,672..00",N/A,Laptops,amazon
