name,price,Original Price,category,site
Haier H65S80EU- 65 Inch 4K QLED Smart Google TV - Gaming@120 Hz - Dolby Vision & Atmos - MEMC/VRR/ALLM - 2+32GB RAM/ROM - Voice Control - HDR10 - Chromecast- HDMI 2.1 - Premium Bezel-Less Design,"25,137..90",N/A,Televisions,amazon
Samsung LED Smart FHD TV 43t5300 -43in,"13,499..00",N/A,Televisions,amazon
"Jack 43 Inch Full HD LED Smart Android TV, 1080p, 3 HDMI, 2 USB, Wi-Fi, 2 Year Warranty","8,799..00",N/A,Televisions,amazon
Haier H65S90EU- 65 Inch 4K QLED Smart Google TV -Gaming@144 Hz -Dolby Vision IQ &Atmos -MEMC/VRR/ALLM 3+32GB RAM/ROM-Hands Free Voice Control -WiFi6 -Chromecast- HDMI 2.1 -Premium Bezel-Less Design,"33,299..00",N/A,Televisions,amazon
ATA 43 Inch Full HD LED Smart TV Black - 43S1,"8,099..00","EGP 8,800.00",Televisions,amazon
Haier H32K70EF- 32 Inch HD TV - Stereo Speaker - Miracast - Dolby Audio - Built in receiver - Bezel-Less Design - HDMI- Wide Viewing Angle,N/A,N/A,Televisions,amazon
"Apple TV Box 3rd Generation, Stream/Movies over WiFi/Ethernet, A15 Bionic, 128GB Storage, Up to 4K with Dolby Vision & HDR10+, Works with Thread Mesh Networks, Apple TV+, Netflix, Live, Black","13,632..00","EGP 15,390.00",Televisions,amazon
"LG, Nanocell TV, 55 inch NANO77R series, WebOS Smart AI ThinQ, Magic Remote, 3 side cinema, HDR10, HLG, AI Sound Pro (5.1.2ch), 2 Pole stand,55NANO776RA.AFU","28,999..00",N/A,Televisions,amazon
Samsung 50 Inch TV Crystal Processor 4K LED with Built-in Receiver - Black - UA50CU8000UXEG [2023 Model],"19,870..00","EGP 21,999.00",Televisions,amazon
Castle 32” LED TV,"5,499..00",N/A,Televisions,amazon
SkyLine 43 Inch Full HD Miracast Frameless LED TV,"7,599..00","EGP 7,888.00",Televisions,amazon
تلفزيون سمارت اندرويد32بوصة LEDمن جاك32JB611,"5,850..00",N/A,Televisions,amazon
"Syinix 50 Inch Smart Android HDR LED FHD TV, A+ Panel with Built-in Receiver, Black - 50U51","14,399..00","EGP 14,999.00",Televisions,amazon
"Jac LED Full HD Smart Android TV (143ASS, 43in, Black)","8,850..00",N/A,Televisions,amazon
LG 55 Inch OLED B4 4K Smart TV AI Magic remote Dolby Vision webOS24 - OLED55B46LA (2024),"64,999..00","EGP 79,999.00",Televisions,amazon
ROWA 43 Inch FHD Android Smart LED TV. Black,"10,300..00",N/A,Televisions,amazon
TORNADO 4K Smart Frameless DLED TV 65 Inch Built-In Receiver 65US3500E,"21,950..00","EGP 25,299.00",Televisions,amazon
"Syinix A+ Panel HD i-cast LED TV with Built-in Receiver (Black, 32in)","4,755..00",N/A,Televisions,amazon
"Fresh 32 Inch HD Smart LED TV with Built-In Receiver, Black - 32LH424RD","6,299..00","EGP 7,989.00",Televisions,amazon
"Toshiba LED 43 Inch Full HD TV with Built-In Receiver, Black - 43L3965EA","13,499..00",N/A,Televisions,amazon
Haier H55S80EU- 55 Inch 4K QLED Smart Google TV - Gaming@120 Hz - Dolby Vision & Atmos - MEMC/VRR/ALLM - 2+32GB RAM/ROM - Voice Control - HDR10 - Chromecast- HDMI 2.1 - Premium Bezel-Less Design,"23,995..00","EGP 25,399.00",Televisions,amazon
"Haier 50"" Smart TV LED Model H50K5UG 2022, Dolby Audio","16,200..00",N/A,Televisions,amazon
ATA 32 Inch HD LED Smart TV Black - ATA32HOS,"5,399..00",N/A,Televisions,amazon
PLUTO 32 Inch LED Standard TV Black - P32L82DV,"5,400..00",N/A,Televisions,amazon
Grouhy 32 Inch LED HD TV - GLD32NA,N/A,N/A,Televisions,amazon
HOHO 43 inch FHD LED Smart Android TV with Remote Control - HK4305S1,"7,899..00","EGP 8,199.00",Televisions,amazon
"Grouhy 50 Inch Frameless 4K UHD Smart LED TV With Built-in Receiver, Black - GLD50SAWORV2","12,599..00",N/A,Televisions,amazon
Haier H55S90EU- 55 Inch 4K QLED Smart Google TV - Gaming@144 Hz -Dolby Vision IQ&Atmos - MEMC/VRR/ALLM -3+32GB RAM/ROM-Hands Free Voice Control-WiFi6-Chromecast- HDMI 2.1 - Premium Bezel-Less Design,"27,199..00",N/A,Televisions,amazon
"Armadillo 32 Inch Standard TV HD LED Frameless, Black - ARM32VA1N","4,299..00",N/A,Televisions,amazon
